"elev","cid","lat","long","burn","cht","n","dist"
1684.07132388037,24,42.5210084452009,-112.102981979361,1,0.008896748046875,31,55.0000000009313
1684.37264646729,25,42.5210090310135,-112.102921117957,1,0.0114901640625,51,54.9999999981374
1684.65277414355,26,42.5210096167939,-112.10286025655,1,0.0112696611328125,73,55.0000000018626
1684.86718690234,27,42.5210102025419,-112.102799395143,1,0.00574223974609375,30,55.0000000009313
1685.11780568457,28,42.5210107882577,-112.102738533733,1,0.0168233349609375,112,55.2268050840286
1685.29191959424,29,42.5210113739411,-112.102677672321,1,0.0293831811523437,160,55.9016994374739
1685.36905160547,30,42.5210119595922,-112.102616810908,1,0.0138405712890625,62,57.0087712551407
1685.41766421436,31,42.5210125452109,-112.102555949493,1,0.00399544970703125,12,58.5234995535186
1685.49171219434,32,42.5210131307974,-112.102495088076,1,0.0152658071289062,58,60.4152298680692
1685.58183400293,33,42.5210137163515,-112.102434226657,1,0.0137505903320312,51,62.6498204307083
1685.60241428076,34,42.5210143018734,-112.102373365237,1,0.00314240771484375,10,65.1920240526515
1681.55805142188,35,42.5209599087783,-112.103346355535,1,0.068587359375,42,50.9901951379256
1681.92283202979,36,42.5209604947839,-112.103285494185,1,0.110889711425781,45,50.2493781057087
1682.34407313428,37,42.5209610807573,-112.103224632834,1,0.0109029619140625,31,50
1682.71515718359,38,42.5209616666983,-112.103163771481,1,0.0285344243164063,13,49.9999999990687
1683.07816431982,39,42.520962252607,-112.103102910125,1,0.0137561357421875,40,50.0000000009313
1683.40661244189,40,42.5209628384834,-112.103042048769,1,0.0165644985351562,41,50.0000000009313
1683.70147937744,41,42.5209634243274,-112.10298118741,1,0.0110979462890625,41,49.9999999990687
1683.94668272021,42,42.5209640101392,-112.102920326049,1,0.008558216796875,26,50
1684.16733868213,43,42.5209645959186,-112.102859464687,1,0.00818618359375,25,50
1684.37762993408,44,42.5209651816657,-112.102798603323,1,0.00374783740234375,5,50.0000000009313
1684.58586712207,45,42.5209657673805,-112.102737741957,1,0.00401913623046875,30,50.2493781046893
1684.6697357251,46,42.520966353063,-112.102676880589,1,0.00390641552734375,14,50.9901951349575
1684.69024801953,47,42.5209669387132,-112.102616019219,1,0.0010967529296875,7,52.2015325453444
1684.70604376367,48,42.520967524331,-112.102555157848,1,0.00398151806640625,20,53.8516480704371
1684.78066739697,49,42.5209681099166,-112.102494296475,1,0.005181185546875,24,55.901699437729
1684.85410284131,50,42.5209686954698,-112.102433435099,1,0.00941274658203125,48,58.309518948433
1684.82652180859,51,42.5209692809907,-112.102372573723,1,0.001530107421875,8,61.0327780777386
1681.25087130127,52,42.52091488791,-112.103345563324,1,0.007743802734375,8,46.0977222867043
1681.66533938184,53,42.5209154739147,-112.103284702018,1,0.00757008837890625,25,45.2769256906935
1682.02548799707,54,42.5209160598871,-112.10322384071,1,0.0142071728515625,31,45
1682.37414219336,55,42.5209166458272,-112.1031629794,1,0.00966501220703125,35,44.9999999981374
1682.70935196436,56,42.520917231735,-112.103102118089,1,0.002113314453125,10,44.9999999990687
1682.97095488477,57,42.5209178176105,-112.103041256776,1,0.0099700341796875,29,45
1683.21078518066,58,42.5209184034536,-112.102980395461,1,0.0233365844726563,39,44.9999999990687
1683.41822670117,59,42.5209189892644,-112.102919534144,1,0.0129979428710937,38,44.9999999981374
1683.55149505176,60,42.520919575043,-112.102858672825,1,0.0107207036132813,24,45.0000000009313
1683.70913732129,61,42.5209201607892,-112.102797811505,1,0.00409434765625,16,44.9999999990687
1683.83892599121,62,42.520920746503,-112.102736950182,1,0.00442556982421875,6,45.2769256896972
1683.89132387549,63,42.5209213321846,-112.102676088858,1,0.0033413974609375,8,46.0977222856058
1683.87185428418,64,42.5209219178339,-112.102615227532,1,0.00096743994140625,3,47.4341649026361
1683.89048978564,65,42.5209225034508,-112.102554366204,1,0.005734150390625,21,49.2442890071602
1683.92294686768,66,42.5209230890354,-112.102493504875,1,0.003215990234375,10,51.4781507043753
1683.97234755078,67,42.5209236745877,-112.102432643543,1,0.00462186767578125,7,54.0832691315078
1683.96171179492,68,42.5209242601077,-112.10237178221,1,0.0030237197265625,14,57.0087712542575
1680.90851676611,69,42.5208698670413,-112.103344771114,1,0.0636321455078125,21,41.2310562574472
1681.29306051074,70,42.5208704530451,-112.103283909852,1,0.0259062690429687,58,40.3112887424602
1681.63570699365,71,42.5208710390166,-112.103223048588,1,0.0124573173828125,23,40.0000000009313
1681.93980154932,72,42.5208716249558,-112.103162187322,1,0.031239109375,35,40
1682.22616508105,73,42.5208722108626,-112.103101326054,1,0.0148346538085938,7,40
1682.4563902793,74,42.5208727967372,-112.103040464785,1,0.0030610126953125,9,40
1682.63265031543,75,42.5208733825794,-112.102979603513,1,0.0173435244140625,28,40
1682.72960071729,76,42.5208739683893,-112.10291874224,1,0.006413859375,19,40
1682.80327978076,77,42.5208745541669,-112.102857880965,1,0.004822140625,15,40.0000000009313
1682.84717563818,78,42.5208751399122,-112.102797019688,1,0.00307066943359375,6,39.9999999990687
1682.90469917725,79,42.5208757256252,-112.10273615841,1,0.0013608154296875,1,40.3112887414278
1682.93036893311,80,42.5208763113058,-112.102675297129,1,0.00163535302734375,5,41.2310562562754
1682.86408637646,81,42.5208768969542,-112.102614435847,1,0.00042379833984375,2,42.720018726465
1682.87773420508,82,42.5208774825702,-112.102553574563,1,0.00158017724609375,5,44.7213595500999
1682.95027180566,83,42.5208780681539,-112.102492713277,1,0.00134439599609375,1,47.169905659555
