"elev","cid","lat","long","burn","n","cht","dist","confidence","density1","density2","rough1","rough2"
1590.11816841064,93,42.4683802326627,-112.087250369658,1,49,0.042179109375,7.07106781104229,0.510947903941416,-0.551052623993833,-0.602613709344828,-0.31621645098967,-0.452205765656246
1590.58229165918,94,42.4683808095475,-112.087189558942,1,45,0.0320682163085938,5,0.757899563541437,-0.61952223997718,-0.745920584187055,-0.814750735201212,-0.601058794861363
1590.7871558667,95,42.4683813864,-112.087128748224,1,35,0.111335483398438,4.99999999906868,0.690302653989192,-0.547928813561014,-0.655426807606179,-0.311665481665687,-0.157914433429031
1590.67543631201,96,42.4683819632203,-112.087067937505,1,18,0.0108687836914062,5.00000000279397,0.908352774574285,-0.633423555461895,-0.721082195350314,-0.218128042819851,0.00614693238600867
1590.32520372705,97,42.4683825400083,-112.087007126784,1,24,0.0242884233398438,5.00000000023283,0.959412895439961,-0.360620831305144,-0.498326846867096,-0.118576557973855,0.0336320202216688
1589.87220805664,98,42.468383116764,-112.086946316061,0,22,0.113372922363281,0,0.489604866216042,0.272408222086836,0.0223783348071733,-0.157386153474842,-0.271845663635822
1589.42800560693,99,42.4683836934875,-112.086885505336,0,34,0.461276412109375,0,-0.671516688542262,1.05631372879727,0.612989779876437,1.09287759090441,1.1161160542216
1589.03423919287,100,42.4683842701787,-112.086824694609,0,43,0.243604323242188,0,-0.13792058879595,0.306337830208637,0.153174796059673,0.128084362817832,0.0883413948655188
1583.50486703809,101,42.4683282860151,-112.087979318365,1,21,0.0264885053710937,38.0788655294953,0.300458110150354,-0.658358025771858,-0.652137313529206,-0.176333982043061,-0.159813898491616
1583.99257527734,102,42.468328863286,-112.087918507714,1,84,0.0501191489257813,33.5410196629133,-0.0277996933780306,-0.159283708677882,-0.0874893975194901,-0.386481741399651,-0.548316000938166
1584.4726632417,103,42.4683294405247,-112.087857697061,1,84,0.119138196777344,29.1547594735677,-0.274370887419842,0.241684289774715,0.155965542312368,-0.447362523642946,-0.0439919885290798
1584.91143109473,104,42.4683300177312,-112.087796886407,1,91,0.114743022460937,25.0000000016764,-0.313424361085517,0.129838950167661,0.212068134650691,-0.457165195107913,-0.575657918918754
1585.29061926514,105,42.4683305949054,-112.087736075751,1,55,0.0363779643554688,21.2132034366254,0.225308023696617,-0.423756271680449,-0.372573902938745,-0.54252255155527,-0.239723415032255
1585.69047906055,106,42.4683311720473,-112.087675265093,1,51,0.0441985161132813,18.027756378224,0.390864698150362,-0.406657897794146,-0.394803983865503,-0.294452824590417,-0.158387103367967
1586.143898875,107,42.468331749157,-112.087614454433,1,67,0.039235609375,15.8113883003633,0.479411553463802,-0.402343448810151,-0.313280818900553,-0.643309391407512,-0.52778831426874
1586.70001568457,108,42.4683323262344,-112.087553643771,1,29,0.0413628256835937,14.1421356256654,0.63390384527874,-0.602215612062022,-0.579150145971263,-0.15886094202249,-0.16688780712821
1587.31093619775,109,42.4683329032795,-112.087492833108,1,35,0.0190615913085938,11.1803398876812,0.66506627158919,-0.693338957680703,-0.684063400847525,-0.23464557557995,-0.0443854885517257
1588.00132298975,110,42.4683334802924,-112.087432022443,1,48,0.1548197578125,10.0000000018626,-0.243816658351183,-0.046827969331081,0.0130098457134528,-0.093823435142744,-0.00226397736595171
1588.68172428906,111,42.4683340572731,-112.087371211776,1,46,0.206193125976563,7.07106781186548,-0.647075085154201,0.324260602802268,0.422976821330298,0.468331033925172,0.00444820136924364
1589.31358451318,112,42.4683346342214,-112.087310401107,1,74,0.178916649414062,4.99999999813735,-0.534099481046729,0.0122903226393532,0.208987230487742,-0.47070032454141,-0.730617757924954
1589.81980726465,113,42.4683352111376,-112.087249590437,1,36,0.270606058105469,4.99999999761349,-0.146136880198936,-0.266798800719443,-0.443598457335489,-0.094190462100802,-0.326983168756024
1590.07952444727,114,42.4683357880215,-112.087188779764,0,51,0.331014577148438,0,-0.579622238330315,0.389745723116926,0.0955305063269563,0.622837856971537,0.268764219890592
1589.97668073193,115,42.4683363648731,-112.08712796909,0,29,0.144322062011719,0,0.333008376239909,-0.0144595483083494,-0.227960694843918,0.0583741491331839,-0.210573358318325
1589.50874691699,116,42.4683369416924,-112.087067158415,0,50,0.304512920898438,0,-0.309599548891486,1.04026955116737,0.642150027200451,-0.236116982530906,-0.474405623112456
1589.04313875732,117,42.4683375184795,-112.087006347737,0,44,0.154840887207031,0,0.333024045153342,0.15725667024238,5.29874420697523e-05,-0.399174440866945,-0.600226744579834
1588.6629356416,118,42.4683380952344,-112.086945537058,0,59,0.164130975097656,0,0.0934134996846659,0.379712187630179,0.172872533164541,-0.342543913275929,-0.418947556447326
1588.32863907031,119,42.468338671957,-112.086884726376,0,42,0.462873036621094,0,-0.676073147718382,0.86166227861358,0.554161197557235,0.441670690559649,1.01232881431174
1588.04360438232,120,42.4683392486473,-112.086823915693,0,51,0.127014505371094,0,0.358922172926479,-0.192934687271422,-0.280072059275106,0.168708968484892,-0.111677721071848
1583.20879760547,121,42.4682832645005,-112.087978538623,1,78,0.0356773725585938,35.3553390600682,0.0103026924548083,-0.3268520814677,-0.238641121098377,-0.700157825790255,-0.39338016829368
1583.71693487646,122,42.4682838417705,-112.087917728015,1,103,0.060143236328125,31.6227766026594,-0.111888362506396,-0.0273282110568818,0.0597557794307906,-1.03708032549067,-1.12729183020836
1584.22857056885,123,42.4682844190083,-112.087856917406,1,114,0.0638908813476562,26.9258240373803,-0.069785535736243,0.100508165496843,0.147210992487982,-0.774725496928357,-0.454032905169498
1584.64760014014,124,42.4682849962139,-112.087796106796,1,79,0.0352051791992187,22.360679775935,0.108471021242876,-0.210183865799309,-0.143121261574226,-0.805512542949941,-0.500511673161068
1584.97632586133,125,42.4682855733871,-112.087735296183,1,24,0.0101544365234375,18.027756378337,0.584538248944408,-0.661111287656784,-0.659500848822463,-0.313443046834241,-0.163075801197511
1585.33846450928,126,42.4682861505281,-112.087674485568,1,64,0.0406106435546875,14.1421356240602,0.363088734771255,-0.425617631828005,-0.419940625146475,-0.706798127002221,-0.520534613306119
1585.8402685332,127,42.4682867276369,-112.087613674952,1,80,0.0343405043945312,11.1803398879154,0.444629760275739,-0.38547630870761,-0.338633521973065,-0.585151619281135,-0.404840090292762
1586.44414010254,128,42.4682873047134,-112.087552864334,1,48,0.0397770673828125,10,0.552006390025002,-0.514804933095679,-0.447414096120968,-0.653971318344176,-0.637685454160296
