"id","type","transect","area","height","lat","long","y","ht_true","z","cellid"
"DAKAS5306","segment",0,0.363100000089617,0.5849609375,42.4683078855209,-112.087419719359,1,NA,101,130
"DAKAS5307","segment",0,0.036899999912748,0.1861572265625,42.4683083770674,-112.087358420672,1,NA,101,131
"DAKAS5308","segment",0,0.057899999979782,0.16455078125,42.4683029337793,-112.087922498563,1,NA,101,122
"DAKAS5309","segment",0,0.102600000012899,0.2830810546875,42.4683037338261,-112.087838215033,1,NA,101,123
"DAKAS5310","segment",0,0.034400000088681,0.237060546875,42.4683059408311,-112.087596187156,1,NA,101,127
"DAKAS5311","segment",0,0.955400000035297,1.6455078125,42.4683092066074,-112.087251998927,1,NA,101,133
"DAKAS5312","segment",0,0.052100000085375,0.1510009765625,42.4683058173172,-112.087599712614,1,NA,101,127
"DAKAS5313","segment",0,0.829500000037115,0.880615234375,42.4683076153588,-112.087410226664,1,NA,101,130
"DAKAS5314","segment",0,0.109399999841116,0.2445068359375,42.4683037199759,-112.087811210435,1,NA,101,124
"DAKAS5315","segment",0,0.014499999984764,0.1065673828125,42.4683076972558,-112.087392103534,1,NA,101,131
"DAKAS5316","segment",0,0.055800000136514,0.181884765625,42.4683031623922,-112.087860465485,1,NA,101,123
"DAKAS5317","segment",0,0.032699999959732,0.14013671875,42.4683079660852,-112.087354277756,1,NA,101,131
"DAKAS5318","segment",0,0.310799999750998,0.1343994140625,42.4683085511012,-112.087292615763,1,NA,101,132
"DAKAS5319","segment",0,0.066799999981413,0.28076171875,42.4683104882252,-112.087088413608,1,NA,101,136
"DAKAS5320","segment",0,0.054399999951784,0.12353515625,42.4683122715806,-112.086900387068,1,NA,101,139
"DAKAS5321","segment",0,0.100100000141538,0.13818359375,42.4683024962638,-112.087921152932,1,NA,101,122
"DAKAS5322","segment",0,0.010000000012042,0.1219482421875,42.4683026694461,-112.087893421727,1,NA,101,122
"DAKAS5323","segment",0,0.053400000018883,0.12451171875,42.4683030538816,-112.087852921849,1,NA,101,123
"DAKAS5324","segment",0,0.102100000101018,0.2154541015625,42.4683047323003,-112.087676084535,1,NA,101,126
"DAKAS5325","segment",0,0.089200000071287,0.1168212890625,42.4683058576345,-112.087557503797,1,NA,101,128
"DAKAS5326","segment",0,0.108099999989463,0.190185546875,42.4683050681674,-112.087631204728,1,NA,101,127
"DAKAS5327","segment",0,0.029099999945174,0.1888427734375,42.468305347481,-112.087601772381,1,NA,101,127
"DAKAS5328","segment",0,0.019399999957386,0.1480712890625,42.4683074374768,-112.087381516248,1,NA,101,131
"DAKAS5329","segment",0,0.120899999808898,0.27880859375,42.4683033459505,-112.087803175636,1,NA,101,124
"DAKAS5330","segment",0,0.217099999494167,0.104248046875,42.4683089882052,-112.087208569217,1,NA,101,134
"DAKAS5331","segment",0,0.120399999971596,0.3497314453125,42.4683101072877,-112.087090596559,1,NA,101,136
"DAKAS5332","segment",0,0.045399999996334,0.1175537109375,42.4683049354036,-112.087626215138,1,NA,101,127
"DAKAS5333","segment",0,0.742700000297191,0.7022705078125,42.468311888264,-112.086893325242,1,NA,101,139
"DAKAS5334","segment",0,0.178899999855275,0.123046875,42.4683126437274,-112.086813663281,1,NA,101,140
"DAKAS5335","segment",0,0.093300000033196,0.2772216796875,42.4683028195426,-112.087839658895,1,NA,101,123
"DAKAS5336","segment",0,0.165899999876274,0.22412109375,42.468302866874,-112.087834672423,1,NA,101,123
"DAKAS5337","segment",0,0.049100000062936,0.1240234375,42.4683030342635,-112.087817037341,1,NA,101,124
"DAKAS5338","segment",0,0.051799999984723,0.136474609375,42.4683031173801,-112.08780828061,1,NA,101,124
"DAKAS5339","segment",0,0.094400000226415,0.20263671875,42.4683054882078,-112.087548982513,1,NA,101,128
"DAKAS5340","segment",0,0.498199999853568,1.028076171875,42.4683062014275,-112.087473820565,1,NA,101,129
"DAKAS5341","segment",2,0.023100000005797,0.10888671875,42.4683122687254,-112.086834214168,1,NA,0,140
"DAKAS5342","segment",0,0.315000000009604,0.3646240234375,42.4683065579872,-112.087426751571,1,NA,101,130
"DAKAS5343","segment",0,0.080900000109068,0.102783203125,42.4683071926608,-112.087359859866,1,NA,101,131
"DAKAS5344","segment",0,0.025199999909091,0.1429443359375,42.4683046664127,-112.087616600822,1,NA,101,127
"DAKAS5345","segment",0,0.042899999855763,0.1522216796875,42.4683071626212,-112.087353534001,1,NA,101,131
"DAKAS5346","segment",0,0.695999999530613,1.0068359375,42.468308850653,-112.087175602054,1,NA,101,134
"DAKAS5347","segment",2,0.294599999832826,0.177001953125,42.4683122224281,-112.086820102979,1,NA,0,140
"DAKAS5348","segment",0,0.099499999807449,0.122314453125,42.4683021569066,-112.087871517426,1,NA,101,123
"DAKAS5349","segment",0,0.179699999838704,0.3297119140625,42.4683068648723,-112.087375424273,1,NA,101,131
"DAKAS5350","segment",0,0.145800000002055,0.1414794921875,42.4683071798912,-112.087342221663,1,NA,101,131
"DAKAS5351","segment",0,0.096900000002279,0.145751953125,42.4683015357987,-112.087927461643,1,NA,101,122
"DAKAS5352","segment",2,0.040299999960553,0.111328125,42.468311901633,-112.086834937664,1,NA,0,140
"DAKAS5353","segment",0,0.038200000057259,0.177734375,42.4683066213197,-112.087382110327,1,NA,101,131
"DAKAS5354","segment",0,0.148099999968508,0.18310546875,42.4683089358638,-112.08713813802,1,NA,101,135
"DAKAS5355","segment",0,0.146100000056322,0.2293701171875,42.4683036760231,-112.08767351178,1,NA,101,126
"DAKAS5356","segment",0,0.041699999835146,0.117431640625,42.468302063415,-112.087814952628,1,NA,101,124
"DAKAS5357","segment",0,0.086000000042986,0.2197265625,42.4683063511176,-112.087363129613,1,NA,101,131
"DAKAS5358","segment",0,0.077500000018517,0.1009521484375,42.4683013326605,-112.087882450864,1,NA,101,123
"DAKAS5359","segment",0,0.059100000192302,0.1239013671875,42.4683014377168,-112.08787138333,1,NA,101,123
"DAKAS5360","segment",0,0.089800000143441,0.198974609375,42.4683020368637,-112.0878082619,1,NA,101,124
"DAKAS5361","segment",0,0.067299999947863,0.1873779296875,42.4683044850391,-112.0875503032,1,NA,101,128
"DAKAS5362","segment",0,0.087800000108473,0.1376953125,42.4683086609487,-112.087110155773,1,NA,101,135
"DAKAS5363","segment",0,0.166100000126789,0.4398193359375,42.4683039979716,-112.087592139357,1,NA,101,127
"DAKAS5364","segment",0,0.046400000043832,0.113037109375,42.4683100382459,-112.086955451919,1,NA,101,138
"DAKAS5365","segment",0,0.061800000097719,0.1080322265625,42.4683036505471,-112.087619259341,1,NA,101,127
"DAKAS5366","segment",0,0.004500000010921,0.144775390625,42.4683046581072,-112.087513083973,1,NA,101,129
"DAKAS5367","segment",0,0.019400000069254,0.11328125,42.4683095190966,-112.087000693486,1,NA,101,137
"DAKAS5368","segment",0,0.012700000021141,0.19091796875,42.468310408434,-112.086906923459,1,NA,101,139
"DAKAS5369","segment",0,0.050400000026457,0.2308349609375,42.4683005545518,-112.087935959536,1,NA,101,122
"DAKAS5370","segment",0,0.048800000018673,0.1290283203125,42.4683017136324,-112.0878138518,1,NA,101,124
"DAKAS5371","segment",0,0.057200000011107,0.1488037109375,42.4683045784508,-112.087511987822,1,NA,101,129
"DAKAS5372","segment",0,0.027299999972456,0.1241455078125,42.4683103022429,-112.0869086246,1,NA,101,139
"DAKAS5373","segment",0,0.076000000050954,0.1202392578125,42.4683008073978,-112.087899836466,1,NA,101,122
"DAKAS5374","segment",0,0.03099999998085,0.1134033203125,42.4683038593964,-112.087568781838,1,NA,101,128
"DAKAS5375","segment",0,1.72169999907237,1.5689697265625,42.4683067028008,-112.087269107009,1,NA,101,133
"DAKAS5376","segment",0,0.13969999962319,0.12451171875,42.4683089998008,-112.087026959013,1,NA,101,137
"DAKAS5377","segment",0,0.042600000086168,0.105712890625,42.4683027248056,-112.087678847525,1,NA,101,126
"DAKAS5378","segment",0,0.095899999809262,0.1622314453125,42.4683053250141,-112.087404834802,1,NA,101,130
"DAKAS5379","segment",0,0.066299999872172,0.1636962890625,42.4683007358389,-112.087878912933,1,NA,101,123
"DAKAS5380","segment",0,0.112000000055559,0.111083984375,42.4683045114103,-112.087481089784,1,NA,101,129
"DAKAS5381","segment",0,0.207400000121197,0.18408203125,42.4683057946285,-112.087345846923,1,NA,101,131
"DAKAS5382","segment",2,0.12549999996827,0.1563720703125,42.4683105660615,-112.08684282124,1,NA,0,140
"DAKAS5383","segment",0,0.096900000041387,0.2818603515625,42.4683006665762,-112.087876722191,1,NA,101,123
"DAKAS5384","segment",0,0.067499999990105,0.156494140625,42.4683044398319,-112.087479142285,1,NA,101,129
"DAKAS5385","segment",0,0.037800000071002,0.143798828125,42.4683091068799,-112.086987184173,1,NA,101,137
"DAKAS5386","segment",0,0.157899999984693,0.10302734375,42.4683092164638,-112.086975630149,1,NA,101,137
"DAKAS5387","segment",0,0.063899999954629,0.1563720703125,42.4683084410854,-112.087028895605,1,NA,101,137
"DAKAS5388","segment",0,0.048900000008871,0.1549072265625,42.4683042573808,-112.087460406373,1,NA,101,130
"DAKAS5389","segment",0,0.036900000016431,0.14208984375,42.4683024096111,-112.087645634007,1,NA,101,126
"DAKAS5390","segment",0,0.044599999954698,0.1041259765625,42.4683041096365,-112.087466485878,1,NA,101,129
"DAKAS5391","segment",0,0.084099999879072,0.1326904296875,42.4683092899282,-112.086920406287,1,NA,101,138
"DAKAS5392","segment",0,0.113700000122662,0.1697998046875,42.4683019802219,-112.087681389099,1,NA,101,126
"DAKAS5393","segment",0,0.153199999948811,0.8924560546875,42.4683032717552,-112.087545294903,1,NA,101,128
"DAKAS5394","segment",0,0.320099999670674,0.1199951171875,42.4683063273943,-112.087223241758,1,NA,101,133
"DAKAS5395","segment",0,0.111099999796352,0.143310546875,42.4683084731179,-112.086987538131,1,NA,101,137
"DAKAS5396","segment",0,0.052200000045559,0.2039794921875,42.4683034217402,-112.087510508103,1,NA,101,129
"DAKAS5397","segment",0,0.056099999874277,0.1148681640625,42.4683039295212,-112.087456994743,1,NA,101,130
"DAKAS5398","segment",0,0.071099999994658,0.24169921875,42.4683016731565,-112.087685276302,1,NA,101,126
"DAKAS5399","segment",0,0.114399999843954,0.1207275390625,42.4683053430559,-112.087298520658,1,NA,101,132
"DAKAS5400","segment",0,0.030299999958515,0.1292724609375,42.4683072778831,-112.087094561757,1,NA,101,136
"DAKAS5401","segment",0,0.230700000129218,0.1708984375,42.468308062325,-112.087011859275,1,NA,101,137
"DAKAS5402","segment",0,0.08099999998376,0.16552734375,42.4683047544984,-112.087341571475,1,NA,101,131
"DAKAS5403","segment",0,0.038100000067061,0.1163330078125,42.4682987628938,-112.087963419427,1,NA,101,121
"DAKAS5404","segment",0,0.16899999996167,0.2305908203125,42.4683003041119,-112.087801055061,1,NA,101,124
"DAKAS5405","segment",0,0.082599999923332,0.1063232421875,42.4683014711286,-112.087678095971,1,NA,101,126
"DAKAS5406","segment",0,0.527600000116763,0.676025390625,42.4683041659598,-112.087394110309,1,NA,101,131
"DAKAS5407","segment",0,0.021100000012666,0.1171875,42.4683070204439,-112.087093219248,1,NA,101,136
"DAKAS5408","segment",0,0.112000000013722,0.25390625,42.4682989083776,-112.087938607134,1,NA,101,122
"DAKAS5409","segment",0,0.057500000035361,0.1649169921875,42.468304566335,-112.087342419707,1,NA,101,131
"DAKAS5410","segment",0,0.04290000009405,0.1014404296875,42.4683085592027,-112.086921488415,1,NA,101,138
"DAKAS5411","segment",0,0.115200000018376,0.38525390625,42.4682994417621,-112.087872930101,1,NA,101,123
"DAKAS5412","segment",0,0.082700000040859,0.457763671875,42.4683029795779,-112.087500160942,1,NA,101,129
"DAKAS5413","segment",0,0.064500000073167,0.11376953125,42.4683033419481,-112.087461971862,1,NA,101,129
"DAKAS5414","segment",0,0.068100000026789,0.141845703125,42.4683016176615,-112.087624698001,1,NA,101,127
"DAKAS5415","segment",0,0.041800000027251,0.3604736328125,42.4683034976777,-112.087426576955,1,NA,101,130
"DAKAS5416","segment",0,0.110999999999876,0.18505859375,42.4682991035196,-112.087880101077,1,NA,101,123
"DAKAS5417","segment",0,0.035700000034922,0.7427978515625,42.4683038334471,-112.087381697145,1,NA,101,131
"DAKAS5418","segment",0,0.464199999888478,0.1781005859375,42.4683053230755,-112.087224684071,1,NA,101,133
"DAKAS5419","segment",0,0.272100000071077,0.715576171875,42.4683032425821,-112.08743447922,1,NA,101,130
"DAKAS5420","segment",0,0.065100000063467,0.1602783203125,42.468301333682,-112.087626152779,1,NA,101,127
"DAKAS5421","segment",0,0.083300000033887,0.216552734375,42.4682996553392,-112.087793502069,1,NA,101,124
"DAKAS5422","segment",0,0.078800000013871,0.26953125,42.4683027981982,-112.087452839356,1,NA,101,130
"DAKAS5423","segment",0,0.035099999987324,0.10693359375,42.468298457043,-112.087900768892,1,NA,101,122
"DAKAS5424","segment",0,0.066799999985051,0.186767578125,42.4682987583605,-112.087869025747,1,NA,101,123
"DAKAS5425","segment",0,0.067599999923914,0.28515625,42.4683008038412,-112.087644024868,1,NA,101,127
"DAKAS5426","segment",0,0.12889999977051,0.1063232421875,42.4683072585167,-112.086963675427,1,NA,101,138
"DAKAS5427","segment",0,0.125299999956042,0.2359619140625,42.468298589819,-112.087867806416,1,NA,101,123
"DAKAS5428","segment",0,0.006799999999203,0.106689453125,42.4683034339311,-112.08735736198,1,NA,101,131
"DAKAS5429","segment",0,0.088599999946382,0.1343994140625,42.4682977089439,-112.087951115409,1,NA,101,121
"DAKAS5430","segment",0,0.046999999995023,0.10986328125,42.4683008511335,-112.087620062362,1,NA,101,127
"DAKAS5431","segment",0,0.076700000152414,0.1279296875,42.4683015609374,-112.087545265285,1,NA,101,128
"DAKAS5432","segment",0,0.069599999900674,0.169921875,42.4683002532334,-112.087673574157,1,NA,101,126
"DAKAS5433","segment",0,0.097300000050382,0.155029296875,42.468300908826,-112.087604493282,1,NA,101,127
"DAKAS5434","segment",0,1.97050000040781,1.4310302734375,42.468307890382,-112.086868562894,1,NA,101,139
"DAKAS5436","segment",0,0.033899999943969,0.106201171875,42.4682991173848,-112.087774273438,1,NA,101,124
"DAKAS5437","segment",0,0.062100000121973,0.207763671875,42.4683004932854,-112.087629300901,1,NA,101,127
"DAKAS5438","segment",0,0.441699999944831,0.2694091796875,42.4683044537473,-112.087211896694,1,NA,101,134
"DAKAS5439","segment",0,0.107099999920138,0.2958984375,42.4683018366619,-112.087478245731,1,NA,101,129
"DAKAS5441","segment",0,0.092099999907077,0.228515625,42.4683003697551,-112.087623338341,1,NA,101,127
"DAKAS5443","segment",0,0.11939999997594,0.21728515625,42.4682972806759,-112.087939308792,1,NA,101,122
"DAKAS5444","segment",0,0.038100000058876,0.2327880859375,42.46829916239,-112.087741066159,1,NA,101,125
"DAKAS5445","segment",0,0.05429999991884,0.1353759765625,42.4682973661201,-112.087920820804,1,NA,101,122
"DAKAS5446","segment",0,0.048300000053132,0.111083984375,42.4682973822832,-112.087919118106,1,NA,101,122
"DAKAS5447","segment",0,0.057399999946938,0.192138671875,42.4682995225008,-112.087674656276,1,NA,101,126
"DAKAS5448","segment",0,0.109000000079504,0.1201171875,42.468297445802,-112.087883964889,1,NA,101,123
"DAKAS5449","segment",0,0.111099999917315,0.16015625,42.4683000164919,-112.087613114361,1,NA,101,127
"DAKAS5450","segment",0,0.051599999887912,0.1373291015625,42.4682965983974,-112.087963746864,1,NA,101,121
"DAKAS5451","segment",0,0.233099999957631,0.7298583984375,42.4683006893369,-112.087532721147,1,NA,101,128
"DAKAS5453","segment",0,0.055400000099326,0.2088623046875,42.468297908737,-112.087816218736,1,NA,101,124
"DAKAS5454","segment",0,0.101699999853736,0.1500244140625,42.4682981580845,-112.087789948547,1,NA,101,124
"DAKAS5455","segment",0,0.135300000145435,0.26953125,42.468301190176,-112.0874704495,1,NA,101,129
"DAKAS5456","segment",0,0.067299999969691,0.1221923828125,42.468302392609,-112.087343720135,1,NA,101,131
"DAKAS5457","segment",0,0.038699999971868,0.1123046875,42.4683007319897,-112.087509245125,1,NA,101,129
"DAKAS5459","segment",0,0.137600000123712,0.2666015625,42.4682965280047,-112.087942701711,1,NA,101,122
"DAKAS5460","segment",0,0.141500000145243,0.32470703125,42.4682993504562,-112.087645337758,1,NA,101,126
"DAKAS5461","segment",2,0.097999999859894,0.1778564453125,42.4683069654924,-112.086842637304,1,NA,0,140
"DAKAS5462","segment",0,0.090900000075635,0.2509765625,42.4683041589109,-112.087129053898,1,NA,101,135
"DAKAS5463","segment",0,0.103200000125071,0.1802978515625,42.4683040446407,-112.087131606387,1,NA,101,135
"DAKAS5464","segment",0,2.02359999975579,1.8333740234375,42.4683047044585,-112.08705255099,1,NA,101,136
"DAKAS5465","segment",0,0.088099999987207,0.1453857421875,42.4682958988225,-112.087971033222,1,NA,101,121
"DAKAS5466","segment",0,0.021800000036819,0.1611328125,42.4683016354154,-112.087366575583,1,NA,101,131
"DAKAS5467","segment",0,0.209700000167686,0.231201171875,42.4683027235078,-112.087251886719,1,NA,101,133
"DAKAS5468","segment",0,0.11649999999463,0.2373046875,42.468296760097,-112.08787081576,1,NA,101,123
"DAKAS5469","segment",0,0.089699999956792,0.19580078125,42.4682972645829,-112.087817667276,1,NA,101,124
"DAKAS5470","segment",0,0.053699999953096,0.5296630859375,42.4683009822423,-112.087425925205,1,NA,101,130
"DAKAS5471","segment",0,0.046799999985524,0.1495361328125,42.4682991760789,-112.087606774466,1,NA,101,127
"DAKAS5472","segment",0,0.739499999667714,1.4735107421875,42.4683024522709,-112.087261491684,1,NA,101,133
"DAKAS5474","segment",0,0.222399999845038,0.443115234375,42.4682965245968,-112.087876650461,1,NA,101,123
"DAKAS5475","segment",0,0.047100000105274,0.1741943359375,42.4682991021944,-112.087605070209,1,NA,101,127
"DAKAS5476","segment",0,0.079299999932118,0.3135986328125,42.4683001016627,-112.087499746196,1,NA,101,129
"DAKAS5477","segment",0,0.025000000110595,0.1539306640625,42.4682983438616,-112.087675487357,1,NA,101,126
"DAKAS5478","segment",0,0.051400000029389,0.1160888671875,42.4682983681008,-112.087672933311,1,NA,101,126
"DAKAS5479","segment",0,0.092500000022483,0.1319580078125,42.4683030982811,-112.087174407729,1,NA,101,134
"DAKAS5480","segment",0,0.028700000009849,0.1024169921875,42.4682970602539,-112.087801242171,1,NA,101,124
"DAKAS5481","segment",0,0.31250000007185,0.3377685546875,42.4682994253169,-112.087552040222,1,NA,101,128
"DAKAS5482","segment",0,0.057100000029095,0.3563232421875,42.4683011990472,-112.087365108335,1,NA,101,131
"DAKAS5483","segment",0,0.315299999648232,1.23095703125,42.4683018948386,-112.087291770706,1,NA,101,132
"DAKAS5484","segment",0,0.12120000025061,0.3817138671875,42.4683005966501,-112.08741910662,1,NA,101,130
"DAKAS5486","segment",0,0.271600000090984,0.1424560546875,42.4682970025319,-112.087788347201,1,NA,101,124
"DAKAS5487","segment",0,0.186999999885302,0.796875,42.4683003000428,-112.087440875269,1,NA,101,130
"DAKAS5488","segment",0,0.03349999999682,0.1295166015625,42.468304344028,-112.087014592682,1,NA,101,137
"DAKAS5489","segment",0,0.103800000040792,0.3397216796875,42.4682998418664,-112.087479670894,1,NA,101,129
"DAKAS5491","segment",0,0.441100000267397,0.2672119140625,42.4683005146179,-112.087399277677,1,NA,101,131
"DAKAS5492","segment",0,0.025099999998019,0.1534423828125,42.4683024288568,-112.087197507981,1,NA,101,134
"DAKAS5493","segment",0,0.053499999805354,0.1434326171875,42.468302659603,-112.087173183725,1,NA,101,134
"DAKAS5494","segment",0,0.198900000009417,0.29345703125,42.4682954705984,-112.087921274541,1,NA,101,122
"DAKAS5495","segment",0,0.092199999895456,0.1441650390625,42.468295798485,-112.087867758077,1,NA,101,123
"DAKAS5496","segment",0,0.065300000121169,0.1258544921875,42.4682962394775,-112.087821298762,1,NA,101,124
"DAKAS5497","segment",0,0.162099999974089,0.28564453125,42.468297794345,-112.087657474939,1,NA,101,126
"DAKAS5498","segment",0,0.051599999830614,0.14990234375,42.4682975334742,-112.087675473326,1,NA,101,126
"DAKAS5499","segment",0,0.102300000045943,0.161376953125,42.4682991562237,-112.087504473838,1,NA,101,129
"DAKAS5501","segment",0,0.14550000008694,0.366943359375,42.4682978150933,-112.087636309723,1,NA,101,127
"DAKAS5502","segment",0,0.023099999972146,0.1724853515625,42.4683026431766,-112.087127446331,1,NA,101,135
"DAKAS5503","segment",0,0.036900000031892,0.1107177734375,42.4682945216221,-112.087973807118,1,NA,101,121
"DAKAS5504","segment",0,0.014600000013161,0.1302490234375,42.468294582814,-112.087967361193,1,NA,101,121
"DAKAS5505","segment",0,0.030999999960841,0.2493896484375,42.4682959935908,-112.087818740038,1,NA,101,124
"DAKAS5506","segment",0,2.43239999911111,1.49072265625,42.4683014040146,-112.087248579568,1,NA,101,133
"DAKAS5507","segment",0,0.033999999981461,0.1669921875,42.4683025265992,-112.087130242062,1,NA,101,135
"DAKAS5508","segment",0,0.125800000183517,0.2783203125,42.4682962244669,-112.087784927773,1,NA,101,124
"DAKAS5509","segment",0,0.066800000028707,0.1220703125,42.4682977700489,-112.087622076918,1,NA,101,127
"DAKAS5510","segment",0,0.087700000051882,0.1121826171875,42.4682944812494,-112.087949599814,1,NA,101,121
"DAKAS5511","segment",0,0.073400000086622,0.14990234375,42.4682976696019,-112.087613681934,1,NA,101,127
"DAKAS5512","segment",0,0.978700000207027,1.13671875,42.4683035669589,-112.086992075604,1,NA,101,137
"DAKAS5513","segment",0,0.081199999932323,0.1492919921875,42.4682941187441,-112.08796881285,1,NA,101,121
"DAKAS5514","segment",0,0.094899999941845,0.1290283203125,42.4682954925818,-112.087824083576,1,NA,101,124
"DAKAS5515","segment",0,0.096199999999953,0.1365966796875,42.4683035991194,-112.08696969417,1,NA,101,138
"DAKAS5516","segment",0,0.235499999960666,0.241455078125,42.468294114171,-112.087931347272,1,NA,101,122
"DAKAS5517","segment",0,0.076899999998204,0.1171875,42.4682965083732,-112.087679104814,1,NA,101,126
"DAKAS5518","segment",0,0.583100000149898,0.945556640625,42.4682985246596,-112.087466632478,1,NA,101,129
"DAKAS5519","segment",0,0.897900000069058,0.6785888671875,42.4683000224812,-112.087308768073,1,NA,101,132
"DAKAS5520","segment",0,0.03810000010526,0.15283203125,42.4682969296524,-112.08762522504,1,NA,101,127
"DAKAS5521","segment",0,0.073799999955554,0.122314453125,42.4682934838114,-112.087978776434,1,NA,101,121
"DAKAS5522","segment",0,0.263200000083998,0.3238525390625,42.4682981830081,-112.087483656338,1,NA,101,129
"DAKAS5523","segment",0,0.348299999183837,0.1182861328125,42.4683026320563,-112.0870146847,1,NA,101,137
"DAKAS5524","segment",0,0.042200000029879,0.144287109375,42.4682946313962,-112.08784839691,1,NA,101,123
"DAKAS5525","segment",0,0.026200000003882,0.225830078125,42.4682944039746,-112.087862868278,1,NA,101,123
"DAKAS5526","segment",0,0.064899999939371,0.183349609375,42.4682964679247,-112.087645409491,1,NA,101,126
"DAKAS5527","segment",0,0.214300000056028,0.3367919921875,42.4682935554302,-112.087942771871,1,NA,101,122
"DAKAS5528","segment",0,0.162000000049375,0.82763671875,42.4682987333742,-112.087397178943,1,NA,101,131
"DAKAS5529","segment",0,0.056799999999384,0.1915283203125,42.4683029467604,-112.086953018031,1,NA,101,138
"DAKAS5530","segment",0,0.077299999966272,0.10693359375,42.4682962058887,-112.087654041482,1,NA,101,126
"DAKAS5531","segment",0,0.058999999988373,0.402587890625,42.4682985775555,-112.087404109796,1,NA,101,130
"DAKAS5532","segment",0,0.053899999923487,0.149658203125,42.4682964955798,-112.087614026531,1,NA,101,127
"DAKAS5533","segment",0,0.185299999909148,0.3466796875,42.4682936131837,-112.087908226762,1,NA,101,122
"DAKAS5534","segment",0,0.155000000213477,0.25390625,42.4682977085304,-112.087476714573,1,NA,101,129
"DAKAS5535","segment",0,0.102599999804625,0.11474609375,42.4682993886761,-112.08729963401,1,NA,101,132
"DAKAS5536","segment",0,0.03029999996761,0.1116943359375,42.4683005563086,-112.087176553279,1,NA,101,134
"DAKAS5537","segment",0,0.191299999989496,0.23974609375,42.4682942296693,-112.087833793005,1,NA,101,123
"DAKAS5538","segment",0,0.025499999970634,0.1141357421875,42.4682945044173,-112.08780484715,1,NA,101,124
"DAKAS5539","segment",0,0.025700000038341,0.110595703125,42.4682993586332,-112.087293308145,1,NA,101,132
"DAKAS5540","segment",0,0.873900000251524,0.8988037109375,42.46830400297,-112.086803660848,1,NA,101,140
"DAKAS5541","segment",0,0.097200000140219,0.176025390625,42.4682936766938,-112.087882561563,1,NA,101,123
"DAKAS5542","segment",0,0.023200000046927,0.1497802734375,42.4682926907427,-112.087976938081,1,NA,101,121
"DAKAS5543","segment",0,0.068700000156241,0.1624755859375,42.468294132701,-112.087825033157,1,NA,101,124
"DAKAS5544","segment",0,0.198199999791541,0.3575439453125,42.4682942192814,-112.087815911564,1,NA,101,124
"DAKAS5545","segment",0,0.078200000178185,0.1044921875,42.4682944847874,-112.087778450663,1,NA,101,124
"DAKAS5546","segment",0,0.067300000237083,0.169677734375,42.4682957556599,-112.08764454567,1,NA,101,126
"DAKAS5547","segment",0,0.1047000001181,0.2744140625,42.4682976634064,-112.087443505734,1,NA,101,130
"DAKAS5548","segment",0,0.489000000357919,0.2396240234375,42.4682999423145,-112.087203303727,1,NA,101,134
"DAKAS5549","segment",0,0.044999999963693,0.1669921875,42.4683027478532,-112.086907520762,1,NA,101,139
"DAKAS5550","segment",0,0.05999999987398,0.16015625,42.4682937644445,-112.087844854301,1,NA,101,123
"DAKAS5551","segment",0,0.096499999959633,0.10400390625,42.468297022862,-112.087492029499,1,NA,101,129
"DAKAS5552","segment",0,0.055799999974624,0.1280517578125,42.4682935531887,-112.087848134956,1,NA,101,123
"DAKAS5553","segment",0,0.101700000194796,0.1943359375,42.4682951992807,-112.087674703063,1,NA,101,126
"DAKAS5554","segment",0,0.165099999947415,0.1458740234375,42.4682926342383,-112.087925969428,1,NA,101,122
"DAKAS5555","segment",0,0.136299999847324,0.25048828125,42.4682951796342,-112.087657794592,1,NA,101,126
"DAKAS5556","segment",0,0.023499999999331,0.21826171875,42.4682932622798,-112.08785031946,1,NA,101,123
"DAKAS5557","segment",0,0.421999999904074,0.634033203125,42.468297227008,-112.087432550468,1,NA,101,130
"DAKAS5558","segment",0,0.012000000030639,0.2506103515625,42.4682976874051,-112.087374535567,1,NA,101,131
"DAKAS5559","segment",0,0.032800000032694,0.1025390625,42.4682920570032,-112.087958315997,1,NA,101,121
"DAKAS5560","segment",0,0.172999999784224,0.1484375,42.4682966649431,-112.087472803988,1,NA,101,129
"DAKAS5561","segment",0,0.035299999964991,0.122314453125,42.4682999638047,-112.087125088779,1,NA,101,135
"DAKAS5562","segment",0,0.192500000087421,0.2281494140625,42.4682921805499,-112.08793581451,1,NA,101,122
"DAKAS5563","segment",0,0.215399999859073,0.3203125,42.4682925673093,-112.087895071397,1,NA,101,122
"DAKAS5564","segment",0,0.070999999928972,0.1295166015625,42.4682927958946,-112.087870990392,1,NA,101,123
"DAKAS5565","segment",0,0.08739999995305,0.1634521484375,42.468293227653,-112.08782550405,1,NA,101,124
"DAKAS5566","segment",0,0.049299999959658,0.1094970703125,42.468295142642,-112.087623734406,1,NA,101,127
"DAKAS5567","segment",0,0.326500000291162,0.1275634765625,42.4682991122625,-112.087195869245,1,NA,101,134
"DAKAS5569","segment",0,0.163599999996222,0.184814453125,42.4682968391082,-112.087425975126,1,NA,101,130
"DAKAS5570","segment",0,0.143400000317342,0.135009765625,42.4683004435319,-112.087046030271,1,NA,101,136
"DAKAS5571","segment",0,0.065199999960896,0.3343505859375,42.4683013052226,-112.08695517917,1,NA,101,138
"DAKAS5572","segment",0,0.179499999799191,0.1046142578125,42.4683028230996,-112.086795125548,1,NA,101,140
