"elev","cid","lat","long","burn","cht","n","dist"
1307.65203545752,48,43.3011537578732,-116.98954518365,1,0.0070345107421875,2,20.6155281288789
1307.65581750488,49,43.3011537522222,-116.989483538324,1,0.002012580078125,2,15.8113883040815
1307.64065522021,50,43.301153746538,-116.989421892999,1,0.00243508544921875,4,11.1803398892691
1307.63204837256,51,43.3011537408205,-116.989360247674,1,0.0128095424804688,10,7.07106781165968
1307.62036064014,52,43.3011537350698,-116.989298602348,1,0.00488436474609375,3,4.99999999906868
1307.60886352734,53,43.3011537292859,-116.989236957023,0,0.0410272553710938,17,0
1307.58676713281,54,43.3011537234688,-116.989175311697,0,0.0138951459960938,4,0
1307.56283352197,55,43.3011537176185,-116.989113666372,0,0.032956109375,7,0
1307.51118436523,56,43.3011537117349,-116.989052021047,0,0.0180751591796875,6,0
1307.4506302666,57,43.3011537058181,-116.988990375721,0,0.06260709765625,18,0
1307.38986256299,58,43.3011536998681,-116.988928730396,0,0.02900076171875,6,0
1307.32095668408,59,43.3011536938849,-116.988867085071,0,0.0071972900390625,3,0
1307.28559183044,60,43.3011536878684,-116.988805439746,0,0.00670963134765625,0,0
1307.84580573193,61,43.3011087734261,-116.989976708325,1,0.00265717529296875,6,55.9016994396814
1307.83621631641,62,43.3011087680077,-116.989915063045,1,0.0018318359375,5,50.990195137058
1307.82247973926,63,43.301108762556,-116.989853417764,1,0.000253349609375,1,46.0977222870011
1307.80788261475,64,43.3011087570711,-116.989791772484,1,-0.00050995068359375,4,41.2310562565154
1307.79324330273,65,43.301108751553,-116.989730127204,1,-0.0016890908203125,4,36.4005494476019
1307.78009108691,66,43.3011087460017,-116.989668481924,1,-0.00336990673828125,4,31.6227766021624
1307.76042805127,67,43.3011087404171,-116.989606836644,1,-0.00340398876953125,3,26.9258240379748
1307.75021292822,68,43.3011087347994,-116.989545191364,1,-0.004773869140625,1,22.3606797757788
1307.75062068115,69,43.3011087291484,-116.989483546084,1,-0.004818958984375,0,18.0277563783693
1307.73771964453,70,43.3011087234642,-116.989421900804,1,-0.00389600244140625,0,14.1421356246776
1307.7349271084,71,43.3011087177467,-116.989360255525,1,-0.00029186767578125,7,10.000000001688
1307.72541744141,72,43.3011087119961,-116.989298610245,1,0.0009415771484375,9,5.00000000058208
1307.69573391943,73,43.3011087062122,-116.989236964965,0,0.0118704467773437,17,0
1307.67332035986,74,43.3011087003951,-116.989175319685,0,0.0040466337890625,6,0
1307.64474462451,75,43.3011086945447,-116.989113674405,0,0.0228487133789062,4,0
1307.59518251953,76,43.3011086886612,-116.989052029125,0,0.0224233002929688,4,0
1307.55000286377,77,43.3011086827444,-116.988990383845,0,0.0234812524414062,11,0
