id,type,transect,area,height,lat,long,y,ht_true,z
SNS1,segment,0,0.006299999971816,0.121337890625,43.3012663068763,-116.989950606425,1,,101
SNS2,segment,0,0.01059999996869,0.241455078125,43.3012662146957,-116.988951087275,1,,101
SNS3,segment,0,0.015200000020741,0.2208251953125,43.3012662080777,-116.988882784129,1,,101
SNS4,segment,0,0.057100000067294,0.2918701171875,43.3012654912018,-116.988918785196,1,,101
SNS5,segment,0,0.219500000033804,0.7037353515625,43.3012653123987,-116.988932100643,1,,101
SNS6,segment,0,0.02750000004562,0.186767578125,43.3012648691833,-116.989004842341,1,,101
SNS7,segment,0,0.125599999947553,0.478515625,43.3012648657409,-116.988969087987,1,,101
SNS8,segment,0,0.086800000029143,0.52392578125,43.3012647902186,-116.98912073578,1,,101
SNS9,segment,0,0.033699999959936,0.20849609375,43.3012646250502,-116.989278794713,1,,101
SNS10,segment,0,0.014499999971122,0.1356201171875,43.301264067666,-116.989097803806,1,,101
SNS11,segment,0,0.009700000041448,0.1082763671875,43.3012633625535,-116.989259068395,1,,101
SNS12,segment,0,0.012100000021746,0.1221923828125,43.3012633485065,-116.989110502894,1,,101
SNS13,segment,0,0.035900000000765,0.2174072265625,43.301262626822,-116.989096694445,1,,101
SNS14,segment,0,0.096399999964888,0.3543701171875,43.3012625169523,-116.988890675417,1,,101
SNS15,segment,0,0.01690000000508,0.1448974609375,43.3012623867331,-116.989416634302,1,,101
SNS16,segment,0,0.011300000001029,0.1209716796875,43.3012620006158,-116.989139969653,1,,101
SNS17,segment,0,0.063099999985752,0.1185302734375,43.3012616400331,-116.989135777828,1,,101
SNS18,segment,0,0.088499999947089,0.3387451171875,43.3012607670198,-116.989428717088,1,,101
SNS19,segment,0,0.012800000006791,0.2005615234375,43.301260179863,-116.989906592594,1,,101
SNS20,segment,0,0.026099999959115,0.1829833984375,43.301259929613,-116.989140586476,1,,101
SNS21,segment,0,0.087100000037026,0.420654296875,43.3012599120965,-116.988957622832,1,,101
SNS22,segment,0,0.082599999826925,0.4111328125,43.301259839321,-116.989137997384,1,,101
SNS23,segment,0,0.275699999973767,0.5928955078125,43.3012589159324,-116.988899183142,1,,101
SNS24,segment,0,0.051500000059605,0.25634765625,43.3012580498541,-116.989259315912,1,,101
SNS25,segment,0,0.008900000028007,0.1058349609375,43.3012579021716,-116.989610201735,1,,101
SNS26,segment,0,0.008900000025278,0.103759765625,43.3012568549292,-116.989983649932,1,,101
SNS27,segment,0,0.049399999954403,0.29296875,43.3012565873528,-116.989029995169,1,,101
SNS28,segment,0,0.011300000051961,0.121337890625,43.3012556481917,-116.989579132823,1,,101
SNS29,segment,0,0.035399999983383,0.301025390625,43.3012555793683,-116.988849250952,1,,101
SNS30,segment,0,0.042799999961062,0.2625732421875,43.3012550916597,-116.989402210537,1,,101
