id,type,transect,area,height,lat,long,y,ht_true,z
KOES11740,segment,0,0.051399999942532,0.105712890625,42.5199780237491,-112.102835843348,1,,101
KOES11741,segment,0,0.073499999958585,0.10205078125,42.5199756834174,-112.10305091926,1,,101
KOES11742,segment,0,0.035599999933766,0.20849609375,42.519979702787,-112.102633295156,1,,101
KOES11743,segment,0,0.036700000033306,0.1090087890625,42.5199773969711,-112.1028354671,1,,101
KOES11744,segment,0,0.010799999979099,0.1295166015625,42.5199790651741,-112.10265276257,1,,101
KOES11745,segment,0,0.116300000037882,0.234130859375,42.5199795969243,-112.102597501316,1,,101
KOES11746,segment,0,0.027300000002924,0.2431640625,42.519979443921,-112.102585324484,1,,101
KOES11747,segment,0,0.030099999845334,0.130126953125,42.5199789733725,-112.102615508082,1,,101
KOES11748,segment,0,0.055499999947642,0.12060546875,42.5199793159295,-112.102542469254,1,,101
KOES11749,segment,0,0.048300000076779,0.170654296875,42.5199765331914,-112.102812929746,1,,101
KOES11750,segment,0,0.038000000047759,0.11572265625,42.5199753004216,-112.102894231328,1,,101
KOES11751,segment,0,0.022600000005241,0.1224365234375,42.5199761942702,-112.102801358351,1,,101
KOES11752,segment,0,0.038800000095307,0.115234375,42.5199779852555,-112.102615247224,1,,101
KOES11753,segment,0,0.027000000074622,0.157470703125,42.5199776154285,-112.10263496283,1,,101
KOES11754,segment,0,0.0360000000328,0.1014404296875,42.5199716967373,-112.103240522236,1,,101
KOES11755,segment,0,0.078399999852991,0.1011962890625,42.5199784389351,-112.102540019005,1,,101
KOES11756,segment,0,0.030599999996866,0.116943359375,42.5199758223887,-112.102802569225,1,,101
KOES11757,segment,0,0.034499999964737,0.20703125,42.5199777038469,-112.102588337422,1,,101
KOES11758,segment,0,0.011299999991024,0.114013671875,42.5199772436942,-112.102626799618,1,,101
KOES11759,segment,0,0.026899999981651,0.10107421875,42.519977307372,-112.102592104435,1,,101
KOES11760,segment,0,0.104099999926802,0.1558837890625,42.519977663694,-112.102536353131,1,,101
KOES11761,segment,0,0.055599999984224,0.146728515625,42.5199769576034,-112.102600376701,1,,101
KOES11762,segment,0,0.055600000058803,0.1041259765625,42.519972874089,-112.10301532135,1,,101
KOES11763,segment,0,0.053399999909743,0.128662109375,42.5199768056293,-112.102597452234,1,,101
KOES11764,segment,0,0.029600000031678,0.175048828125,42.5199763525011,-112.102635184105,1,,101
KOES11765,segment,0,0.037900000002082,0.19580078125,42.5199746612173,-112.102801574872,1,,101
KOES11766,segment,0,0.056499999933749,0.221435546875,42.5199763011111,-112.102631165734,1,,101
KOES11767,segment,0,0.054700000037428,0.1151123046875,42.519976280318,-112.102614608537,1,,101
KOES11768,segment,0,0.004700000026787,0.130859375,42.5199738195761,-112.102851595789,1,,101
KOES11769,segment,0,0.017400000011094,0.196044921875,42.5199758776956,-112.102637732325,1,,101
KOES11770,segment,0,0.019100000021808,0.17919921875,42.5199764084084,-112.102573218708,1,,101
KOES11771,segment,0,0.036799999984851,0.1861572265625,42.5199732282894,-112.102894316623,1,,101
KOES11772,segment,0,0.003399999986868,0.113525390625,42.5199755277767,-112.102655378677,1,,101
KOES11773,segment,0,0.01679999997441,0.1728515625,42.5199760630418,-112.102599752263,1,,101
KOES11774,segment,0,0.061100000054921,0.1466064453125,42.5199718401001,-112.103029181682,1,,101
KOES11775,segment,0,0.044900000058988,0.13720703125,42.5199755538378,-112.102633952647,1,,101
KOES11776,segment,0,0.021399999994173,0.16650390625,42.5199757131287,-112.102617398615,1,,101
KOES11777,segment,0,0.164800000064133,0.2862548828125,42.5199718041329,-112.103014206857,1,,101
KOES11778,segment,0,0.029499999995096,0.2239990234375,42.5199758668455,-112.102582705016,1,,101
KOES11779,segment,0,0.040700000018205,0.1378173828125,42.5199757030171,-112.102590371844,1,,101
KOES11780,segment,0,0.035600000046998,0.109619140625,42.5199754550027,-112.102597428485,1,,101
KOES11781,segment,0,0.080900000030852,0.25390625,42.5199741834316,-112.102701495031,1,,101
KOES11782,segment,0,0.053999999919597,0.2012939453125,42.5199749273489,-112.102614828228,1,,101
KOES11783,segment,0,0.04829999986714,0.1790771484375,42.519970844954,-112.103029651142,1,,101
KOES11784,segment,0,0.069700000037756,0.1400146484375,42.5199761153232,-112.102463281058,1,,101
KOES11785,segment,0,0.119000000056531,0.115234375,42.5199688780929,-112.103205898087,1,,101
KOES11786,segment,0,0.014399999939087,0.1181640625,42.5199726379662,-112.102815296068,1,,101
KOES11787,segment,0,0.234600000002501,0.190185546875,42.5199700161025,-112.103078333122,1,,101
KOES11788,segment,0,0.043800000036754,0.1044921875,42.5199752079716,-112.102538866522,1,,101
KOES11789,segment,0,0.047600000046259,0.14990234375,42.5199742254652,-112.102631616201,1,,101
KOES11790,segment,0,0.008300000004056,0.170166015625,42.519977667248,-112.102273878698,1,,101
KOES11791,segment,0,0.014900000012858,0.1766357421875,42.5199731480031,-112.102734225261,1,,101
KOES11792,segment,0,0.055399999903784,0.162841796875,42.5199740838878,-112.102636970333,1,,101
KOES11793,segment,0,0.039399999968737,0.110107421875,42.5199763758124,-112.102398762688,1,,101
KOES11794,segment,0,0.049199999976736,0.14306640625,42.5199740912055,-112.102617491836,1,,101
KOES11795,segment,0,0.126700000114852,0.172607421875,42.5199677378267,-112.10326820962,1,,101
KOES11796,segment,0,0.008299999964947,0.13134765625,42.5199750657745,-112.10250684603,1,,101
KOES11797,segment,0,0.035200000048007,0.109619140625,42.5199761150552,-112.102397784172,1,,101
KOES11798,segment,0,0.070599999984097,0.1285400390625,42.5199749242028,-112.102512200163,1,,101
KOES11799,segment,0,0.033700000052704,0.179931640625,42.5199738808137,-112.102611279325,1,,101
KOES11800,segment,0,0.104800000019623,0.2376708984375,42.5199692735054,-112.103080633145,1,,101
KOES11801,segment,0,0.151699999861648,0.15625,42.5199757057054,-112.102402890115,1,,101
KOES11802,segment,0,0.022700000017721,0.1112060546875,42.5199766635563,-112.102303322477,1,,101
KOES11803,segment,0,0.056400000099984,0.1688232421875,42.5199738215096,-112.102589364829,1,,101
KOES11804,segment,0,0.018399999995381,0.13232421875,42.519967748373,-112.10321099135,1,,101
KOES11805,segment,0,0.026300000022275,0.124755859375,42.5199717028836,-112.1027908096,1,,101
KOES11806,segment,0,0.011899999994057,0.10302734375,42.5199765879175,-112.102273737984,1,,101
KOES11807,segment,0,0.09289999990915,0.1834716796875,42.5199692312324,-112.103028892307,1,,101
KOES11808,segment,0,0.028500000202712,0.12841796875,42.5199729940163,-112.1026379251,1,,101
KOES11809,segment,0,0.009700000027351,0.15283203125,42.5199733828706,-112.10259751379,1,,101
KOES11810,segment,0,0.044799999980114,0.177734375,42.5199691318172,-112.103029864489,1,,101
KOES11811,segment,0,0.040899999966314,0.18896484375,42.5199719844883,-112.10273347435,1,,101
KOES11812,segment,0,0.019399999994221,0.161376953125,42.5199732414375,-112.102593493836,1,,101
KOES11813,segment,0,0.028799999949115,0.185302734375,42.5199719660527,-112.102716673712,1,,101
KOES11814,segment,0,0.065999999985252,0.2984619140625,42.5199735602828,-112.102541637603,1,,101
KOES11815,segment,0,0.051900000045407,0.1822509765625,42.5199717742556,-112.102717887753,1,,101
KOES11816,segment,0,0.028499999979886,0.1522216796875,42.5199727254967,-112.102609676371,1,,101
KOES11817,segment,0,0.029699999977311,0.1090087890625,42.5199735183961,-112.10252727138,1,,101
KOES11818,segment,0,0.024200000018027,0.1453857421875,42.5199668385805,-112.103211949274,1,,101
KOES11819,segment,0,0.157399999986865,0.359375,42.5199687473997,-112.103013666121,1,,101
KOES11820,segment,0,0.026200000066638,0.1474609375,42.5199724540561,-112.102619167428,1,,101
KOES11821,segment,0,0.030099999991762,0.19287109375,42.5199704675921,-112.102816231827,1,,101
KOES11822,segment,0,0.038500000019667,0.1435546875,42.5199754228768,-112.102301231063,1,,101
KOES11823,segment,0,0.027500000038344,0.1590576171875,42.5199674754507,-112.103117732639,1,,101
KOES11824,segment,0,0.038799999987077,0.1419677734375,42.5199732097596,-112.102521909332,1,,101
KOES11825,segment,0,0.038200000012239,0.123046875,42.519969147788,-112.102925288909,1,,101
KOES11826,segment,0,0.067600000006678,0.1033935546875,42.5199720400114,-112.102624760252,1,,101
KOES11827,segment,0,0.13190000016084,0.13427734375,42.5199702140273,-112.1028051489,1,,101
KOES11828,segment,0,0.011799999986124,0.108154296875,42.5199718141031,-112.102638878282,1,,101
KOES11829,segment,0,0.081900000084715,0.1728515625,42.5199703617866,-112.102780437994,1,,101
KOES11830,segment,0,0.045099999977538,0.161376953125,42.5199717416304,-112.102637050887,1,,101
KOES11831,segment,0,0.069700000108696,0.11083984375,42.5199733765951,-112.102467128631,1,,101
KOES11832,segment,0,0.026399999966088,0.14990234375,42.5199661159027,-112.103212180042,1,,101
KOES11833,segment,0,0.043999999914377,0.116455078125,42.5199720884627,-112.102591647442,1,,101
KOES11834,segment,0,0.034699999940585,0.177001953125,42.519972025359,-112.10258884628,1,,101
KOES11835,segment,0,0.043599999925391,0.170166015625,42.5199696478445,-112.102817191341,1,,101
KOES11836,segment,0,0.027999999971144,0.188720703125,42.5199704572923,-112.102733082269,1,,101
KOES11837,segment,0,0.036999999971158,0.1302490234375,42.5199703859925,-112.102731133152,1,,101
KOES11838,segment,0,0.03869999994231,0.1202392578125,42.5199716780753,-112.102587501018,1,,101
KOES11839,segment,0,0.048400000027414,0.100341796875,42.5199721665983,-112.102527369353,1,,101
KOES11840,segment,0,0.086499999983062,0.185791015625,42.5199722356961,-112.102520187825,1,,101
KOES11841,segment,0,0.085799999968458,0.1239013671875,42.5199733950656,-112.102399684215,1,,101
KOES11842,segment,0,0.119799999896259,0.234375,42.5199674014599,-112.10301315548,1,,101
KOES11843,segment,0,0.086100000047736,0.1529541015625,42.5199676158729,-112.102990880576,1,,101
KOES11844,segment,0,0.018800000046667,0.161376953125,42.5199710950859,-112.102629369809,1,,101
KOES11845,segment,0,0.038800000042102,0.1854248046875,42.5199712731159,-112.102610868246,1,,101
KOES11846,segment,0,0.119799999996303,0.20703125,42.519973259354,-112.102404429744,1,,101
KOES11847,segment,0,0.045499999928325,0.13720703125,42.5199681573286,-112.102925271487,1,,101
KOES11848,segment,0,0.02589999999509,0.163330078125,42.519971119827,-112.102617439587,1,,101
